28	34	1	0
67	39	1	0
3	25	1	0
213	202	1	0
20	120	1	0
201	40	1	0
113	5	1	0
167	105	1	0
176	43	1	0
125	39	1	0
62	61	1	0
189	231	1	0
163	42	1	0
0	67	1	0
179	189	1	0
28	148	1	0
202	27	1	0
116	199	1	0
36	46	1	0
84	53	1	0
4	291	1	0
209	8	1	0
121	13	1	0
153	277	1	0
14	234	1	0
49	240	1	0
64	189	1	0
188	290	1	0
53	129	1	0
227	58	1	0
93	27	1	0
209	102	1	0
49	134	1	0
180	83	1	0
183	108	1	0
229	74	1	0
187	244	1	0
179	63	1	0
7	266	1	0
161	246	1	0
73	56	1	0
131	230	1	0
29	232	1	0
217	22	1	0
30	144	1	0
201	31	1	0
239	7	1	0
71	299	1	0
61	82	1	0
25	244	1	0
181	110	1	0
198	14	1	0
210	104	1	0
43	55	1	0
76	34	1	0
139	8	1	0
116	204	1	0
141	22	1	0
184	79	1	0
222	224	1	0
235	247	1	0
98	295	1	0
178	298	1	0
221	181	1	0
70	279	1	0
63	184	1	0
98	73	1	0
83	262	1	0
24	60	1	0
215	25	1	0
6	25	1	0
45	223	1	0
224	169	1	0
182	288	1	0
15	201	1	0
19	4	1	0
236	114	1	0
181	200	1	0
120	280	1	0
229	75	1	0
144	59	1	0
234	265	1	0
195	29	1	0
202	295	1	0
187	209	1	0
144	80	1	0
160	214	1	0
26	223	1	0
152	222	1	0
185	241	1	0
0	196	1	0
69	275	1	0
197	194	1	0
71	275	1	0
9	69	1	0
93	65	1	0
156	107	1	0
118	254	1	0
179	270	1	0
197	177	1	0
11	249	1	0
219	220	1	0
139	243	1	0
189	128	1	0
17	161	1	0
60	92	1	0
69	8	1	0
180	85	1	0
8	140	1	0
169	8	1	0
171	18	1	0
237	137	1	0
125	242	1	0
214	110	1	0
110	7	1	0
196	133	1	0
74	44	1	0
67	212	1	0
232	166	1	0
103	264	1	0
238	200	1	0
226	256	1	0
49	72	1	0
119	281	1	0
14	157	1	0
191	77	1	0
234	66	1	0
219	84	1	0
119	77	1	0
18	126	1	0
226	138	1	0
59	11	1	0
175	49	1	0
40	41	1	0
78	50	1	0
233	92	1	0
173	11	1	0
69	185	1	0
231	231	1	0
34	102	1	0
238	152	1	0
41	248	1	0
28	64	1	0
216	186	1	0
179	61	1	0
134	136	1	0
198	171	1	0
183	203	1	0
184	130	1	0
236	223	1	0
43	279	1	0
172	12	1	0
158	73	1	0
194	130	1	0
40	43	1	0
46	258	1	0
224	272	1	0
211	252	1	0
172	19	1	0
215	61	1	0
123	58	1	0
28	155	1	0
238	288	1	0
117	122	1	0
182	176	1	0
184	227	1	0
159	197	1	0
121	106	1	0
53	181	1	0
46	248	1	0
162	73	1	0
169	263	1	0
69	4	1	0
211	18	1	0
29	217	1	0
221	54	1	0
194	107	1	0
222	130	1	0
135	58	1	0
197	24	1	0
71	38	1	0
194	176	1	0
3	149	1	0
53	221	1	0
29	46	1	0
236	84	1	0
119	53	1	0
238	155	1	0
111	13	1	0
180	102	1	0
21	2	1	0
77	23	1	0
164	205	1	0
144	232	1	0
170	266	1	0
148	285	1	0
66	251	1	0
16	250	1	0
51	119	1	0
8	151	1	0
105	56	1	0
13	295	1	0
94	269	1	0
173	202	1	0
203	193	1	0
63	90	1	0
50	262	1	0
47	249	1	0
129	12	1	0
175	133	1	0
96	4	1	0
26	157	1	0
187	227	1	0
235	249	1	0
148	116	1	0
217	70	1	0
128	70	1	0
173	98	1	0
228	123	1	0
82	287	1	0
217	235	1	0
222	144	1	0
217	1	1	0
202	176	1	0
183	292	1	0
6	24	1	0
29	268	1	0
134	265	1	0
66	192	1	0
225	21	1	0
132	87	1	0
4	224	1	0
214	37	1	0
215	202	1	0
33	239	1	0
45	259	1	0
28	26	1	0
179	175	1	0
202	162	1	0
194	115	1	0
77	10	1	0
23	11	1	0
84	205	1	0
217	273	1	0
218	216	1	0
126	259	1	0
132	210	1	0
0	140	1	0
198	181	1	0
60	258	1	0
210	180	1	0
117	116	1	0
77	289	1	0
210	291	1	0
22	236	1	0
199	108	1	0
82	296	1	0
232	255	1	0
239	106	1	0
146	241	1	0
200	63	1	0
190	294	1	0
56	194	1	0
45	253	1	0
11	102	1	0
23	130	1	0
193	265	1	0
30	292	1	0
217	141	1	0
128	215	1	0
216	270	1	0
90	204	1	0
8	161	1	0
204	113	1	0
19	175	1	0
182	267	1	0
56	100	1	0
115	271	1	0
7	75	1	0
95	276	1	0
194	233	1	0
0	134	1	0
141	83	1	0
133	105	1	0
16	236	1	0
228	279	1	0
193	272	1	0
237	53	1	0
106	95	1	0
71	252	1	0
56	174	1	0
213	114	1	0
36	10	1	0
114	212	1	0
29	130	1	0
151	201	1	0
61	9	1	0
25	38	1	0
149	125	1	0
230	193	1	0
113	7	1	0
149	89	1	0
41	221	1	0
237	61	1	0
118	2	1	0
107	0	1	0
152	260	1	0
30	55	1	0
127	153	1	1
126	160	1	1
151	162	1	1
156	170	1	1
55	154	1	1
76	143	1	1
175	155	1	1
83	91	1	1
75	122	1	1
169	146	1	1
65	162	1	1
115	184	1	1
77	153	1	1
79	112	1	1
96	98	1	1
68	84	1	1
91	55	1	1
74	101	1	1
71	127	1	1
172	164	1	1
158	161	1	1
108	136	1	1
81	81	1	1
111	174	1	1
81	176	1	1
69	149	1	1
87	65	1	1
93	116	1	1
62	139	1	1
110	160	1	1
96	98	1	1
127	163	1	1
124	185	1	1
75	87	1	1
137	173	1	1
124	188	1	1
179	148	1	1
104	189	1	1
181	161	1	1
96	120	1	1
137	177	1	1
183	154	1	1
81	144	1	1
122	178	1	1
102	164	1	1
149	175	1	1
76	130	1	1
103	138	1	1
88	94	1	1
46	154	1	1
112	144	1	1
164	149	1	1
109	158	1	1
135	144	1	1
91	164	1	1
103	114	1	1
80	136	1	1
92	172	1	1
107	190	1	1
111	184	1	1
150	169	1	1
101	155	1	1
76	158	1	1
110	185	1	1
112	179	1	1
107	164	1	1
82	184	1	1
86	153	1	1
97	118	1	1
130	187	1	1
100	157	1	1
147	172	1	1
69	130	1	1
109	172	1	1
84	165	1	1
114	129	1	1
189	164	1	1
62	144	1	1
111	109	1	1
110	122	1	1
91	173	1	1
109	111	1	1
141	189	1	1
84	95	1	1
75	159	1	1
153	168	1	1
145	153	1	1
80	153	1	1
65	155	1	1
39	152	1	1
83	89	1	1
98	114	1	1
70	133	1	1
102	147	1	1
63	135	1	1
47	158	1	1
80	184	1	1
104	135	1	1
48	166	1	1
153	147	1	1
62	127	1	1
132	144	1	1
44	157	1	1
82	74	1	1
67	154	1	1
86	137	1	1
106	181	1	1
91	123	1	1
162	147	1	1
72	127	1	1
142	184	1	1
76	165	1	1
85	112	1	1
71	64	1	1
74	62	1	1
107	109	1	1
125	170	1	1
76	149	1	1
50	156	1	1
65	165	1	1
141	157	1	1
110	132	1	1
89	75	1	1
48	149	1	1
88	178	1	1
83	145	1	1
68	100	1	1
137	167	1	1
186	145	1	1
90	169	1	1
120	188	1	1
64	151	1	1
83	88	1	1
160	159	1	1
52	165	1	1
97	105	1	1
106	164	1	1
91	122	1	1
69	143	1	1
112	109	1	1
91	186	1	1
74	154	1	1
107	125	1	1
91	66	1	1
123	156	1	1
76	103	1	1
69	156	1	1
79	99	1	1
66	168	1	1
72	76	1	1
182	169	1	1
45	166	1	1
44	155	1	1
85	84	1	1
162	143	1	1
83	136	1	1
122	168	1	1
80	106	1	1
78	109	1	1
89	129	1	1
120	155	1	1
122	152	1	1
107	133	1	1
149	176	1	1
141	171	1	1
103	149	1	1
145	165	1	1
175	148	1	1
103	106	1	1
109	186	1	1
168	150	1	1
89	168	1	1
57	163	1	1
174	154	1	1
159	164	1	1
74	116	1	1
81	136	1	1
49	164	1	1
85	175	1	1
80	180	1	1
93	182	1	1
90	126	1	1
131	167	1	1
123	175	1	1
147	165	1	1
195	158	1	1
101	132	1	1
75	173	1	1
80	115	1	1
152	162	1	1
102	122	1	1
86	127	1	1
69	144	1	1
155	161	1	1
41	153	1	1
107	119	1	1
69	89	1	1
106	103	1	1
175	172	1	1
93	120	1	1
101	155	1	1
201	141	1	1
151	159	1	1
67	154	1	1
81	138	1	1
170	153	1	1
158	172	1	1
95	120	1	1
119	145	1	1
64	176	1	1
61	145	1	1
104	112	1	1
62	175	1	1
74	120	1	1
102	125	1	1
142	180	1	1
68	107	1	1
97	180	1	1
81	104	1	1
103	167	1	1
77	133	1	1
74	104	1	1
91	159	1	1
96	167	1	1
163	151	1	1
112	189	1	1
155	161	1	1
44	157	1	1
94	103	1	1
173	154	1	1
67	152	1	1
60	169	1	1
101	103	1	1
90	95	1	1
76	137	1	1
92	135	1	1
66	103	1	1
147	176	1	1
166	173	1	1
118	171	1	1
86	190	1	1
87	174	1	1
145	152	1	1
164	143	1	1
138	153	1	1
84	150	1	1
188	143	1	1
178	155	1	1
73	129	1	1
146	168	1	1
98	105	1	1
134	185	1	1
87	121	1	1
78	82	1	1
171	158	1	1
94	179	1	1
108	155	1	1
61	131	1	1
137	182	1	1
102	145	1	1
137	187	1	1
76	90	1	1
98	178	1	1
165	158	1	1
160	161	1	1
101	113	1	1
116	176	1	1
117	165	1	1
101	131	1	1
136	174	1	1
110	177	1	1
113	121	1	1
96	135	1	1
90	180	1	1
122	183	1	1
113	170	1	1
88	61	1	1
73	179	1	1
111	166	1	1
111	186	1	1
105	188	1	1
104	105	1	1
107	135	1	1
130	170	1	1
123	182	1	1
109	115	1	1
134	166	1	1
125	158	1	1
59	145	1	1
52	152	1	1
72	102	1	1
83	66	1	1
164	152	1	1
129	182	1	1
57	157	1	1
66	132	1	1
94	96	1	1
40	163	1	1
97	138	1	1
136	144	1	1
86	113	1	1
83	157	1	1
122	175	1	1
106	128	1	1
80	180	1	1
81	97	1	1
124	149	1	1
90	110	1	1
78	142	1	1
109	188	1	1
84	116	1	1
87	144	1	1
100	136	1	1
117	182	1	1
95	153	1	1
143	173	1	1
51	158	1	1
42	154	1	1
76	163	1	1
172	163	1	1
106	171	1	1
46	157	1	1
71	130	1	1
89	168	1	1
113	128	1	1
88	96	1	1
97	127	1	1
104	157	1	1
60	146	1	1
80	84	1	1
70	158	1	1
152	163	1	1
86	143	1	1
169	161	1	1
84	156	1	1
85	118	1	1
39	162	1	1
91	132	1	1
159	143	1	1
128	165	1	1
174	161	1	1
105	171	1	1
130	181	1	1
194	151	1	1
44	161	1	1
49	151	1	1
81	153	1	1
54	160	1	1
199	142	1	1
90	67	1	1
68	131	1	1
110	148	1	1
138	158	1	1
147	189	1	1
93	122	1	1
186	160	1	1
87	145	1	1
140	155	1	1
78	146	1	1
99	149	1	1
149	179	1	1
201	144	1	1
119	188	1	1
40	164	1	1
162	154	1	1
57	159	1	1
52	159	1	1
44	160	1	1
77	87	1	1
141	187	1	1
124	183	1	1
100	111	1	1
136	166	1	1
94	162	1	1
128	156	1	1
107	114	1	1
74	137	1	1
88	91	1	1
69	127	1	1
155	146	1	1
42	158	1	1
70	154	1	1
112	116	1	1
64	137	1	1
94	146	1	1
162	143	1	1
103	144	1	1
79	145	1	1
113	174	1	1
134	185	1	1
75	174	1	1
166	149	1	1
92	125	1	1
47	163	1	1
75	74	1	1
91	141	1	1
50	162	1	1
97	128	1	1
83	75	1	1
152	160	1	1
96	104	1	1
81	115	1	1
115	137	1	1
78	184	1	1
88	74	1	1
81	76	1	1
85	128	1	1
75	116	1	1
97	122	1	1
164	148	1	1
110	103	1	1
144	161	1	1
76	84	1	1
102	109	1	1
126	150	1	1
100	117	1	1
120	165	1	1
96	144	1	1
90	110	1	1
137	172	1	1
66	167	1	1
157	160	1	1
95	181	1	1
108	113	1	1
142	183	1	1
70	145	1	1
67	171	1	1
78	140	1	1
167	175	1	1
146	162	1	1
99	135	1	1
89	128	1	1
97	103	1	1
81	74	1	1
158	172	1	1
145	154	1	1
70	89	1	1
82	97	1	1
173	159	1	1
74	122	1	1
77	84	1	1
89	131	1	1
68	108	1	1
174	152	1	1
72	165	1	1
100	185	1	1
75	129	1	1
97	138	1	1
155	150	1	1
180	162	1	1
128	145	1	1
72	87	1	1
46	146	1	1
64	154	1	1
93	172	1	1
82	82	1	1
175	159	1	1
86	112	1	1
100	147	1	1
125	166	1	1
70	158	1	1
88	125	1	1
119	151	1	1
99	177	1	1
169	164	1	1
100	132	1	1
62	139	1	1
76	157	1	1
90	114	1	1
73	141	1	1
91	71	1	1
96	105	1	1
42	166	1	1
78	108	1	1
124	163	1	1
73	122	1	1
86	157	1	1
74	80	1	1
149	180	1	1
89	99	1	1
189	138	1	1
79	162	1	1
80	85	1	1
148	180	1	1
72	171	1	1
117	166	1	1
138	170	1	1
65	147	1	1
153	144	1	1
52	161	1	1
158	182	1	1
100	142	1	1
182	149	1	1
51	153	1	1
102	115	1	1
147	156	1	1
68	142	1	1
86	96	1	1
104	116	1	1
132	184	1	1
58	172	1	1
139	149	1	1
95	98	1	1
87	87	1	1
115	130	1	1
112	183	1	1
53	149	1	1
78	88	1	1
85	61	1	1
141	167	1	1
119	152	1	1
150	170	1	1
151	174	1	1
86	74	1	1
110	146	1	1
109	123	1	1
126	178	1	1
161	169	1	1
96	101	1	1
102	176	1	1
79	76	1	1
93	180	1	1
39	166	1	1
197	144	1	1
62	130	1	1
76	73	1	1
115	103	1	1
77	62	1	1
120	171	1	1
118	148	1	1
88	115	1	1
67	98	1	1
152	146	1	1
155	160	1	1
102	126	1	1
148	165	1	1
107	109	1	1
168	165	1	1
157	162	1	1
87	80	1	1
74	91	1	1
115	115	1	1
82	84	1	1
40	168	1	1
100	126	1	1
157	163	1	1
99	186	1	1
95	87	1	1
94	114	1	1
188	157	1	1
64	143	1	1
127	144	1	1
184	152	1	1
92	104	1	1
84	119	1	1
114	188	1	1
77	163	1	1
79	154	1	1
101	145	1	1
82	152	1	1
88	131	1	1
107	157	1	1
132	181	1	1
75	118	1	1
108	149	1	1
77	93	1	1
117	154	1	1
107	131	1	1
89	85	1	1
75	106	1	1
70	169	1	1
106	181	1	1
116	144	1	1
67	151	1	1
87	152	1	1
113	162	1	1
133	186	1	1
140	179	1	1
179	163	1	1
139	180	1	1
84	132	1	1
76	94	1	1
119	181	1	1
48	150	1	1
108	103	1	1
137	143	1	1
60	175	1	1
103	172	1	1
49	160	1	1
159	155	1	1
146	170	1	1
85	70	1	1
132	179	1	1
71	174	1	1
108	172	1	1
65	159	1	1
83	124	1	1
137	172	1	1
114	107	1	1
93	102	1	1
78	157	1	1
118	186	1	1
100	114	1	1
84	135	1	1
75	73	1	1
104	186	1	1
119	168	1	1
93	183	1	1
48	169	1	1
86	125	1	1
109	172	1	1
126	184	1	1
149	174	1	1
77	171	1	1
84	151	1	1
94	163	1	1
93	124	1	1
93	122	1	1
61	141	1	1
94	182	1	1
94	142	1	1
179	147	1	1
101	103	1	1
93	153	1	1
114	101	1	1
110	124	1	1
91	144	1	1
78	134	1	1
146	177	1	1
135	172	1	1
113	189	1	1
71	176	1	1
183	166	1	1
77	91	1	1
51	158	1	1
142	156	1	1
158	161	1	1
47	161	1	1
97	111	1	1
68	162	1	1
128	152	1	1
108	178	1	1
89	133	1	1
138	182	1	1
131	167	1	1
97	116	1	1
175	160	1	1
115	161	1	1
83	164	1	1
82	164	1	1
190	139	1	1
163	159	1	1
81	64	1	1
119	153	1	1
72	101	1	1
92	96	1	1
115	185	1	1
63	144	1	1
92	164	1	1
137	147	1	1
74	85	1	1
100	128	1	1
66	119	1	1
148	145	1	1
71	65	1	1
107	169	1	1
90	181	1	1
150	149	1	1
69	143	1	1
86	155	1	1
68	145	1	1
87	179	1	1
135	146	1	1
116	161	1	1
83	173	1	1
67	120	1	1
150	171	1	1
116	171	1	1
146	186	1	1
188	152	1	1
111	164	1	1
40	166	1	1
195	139	1	1
76	120	1	1
127	174	1	1
111	136	1	1
68	128	1	1
108	145	1	1
87	90	1	1
81	151	1	1
105	117	1	1
111	180	1	1
130	164	1	1
168	152	1	1
119	144	1	1
143	171	1	1
167	153	1	1
137	150	1	1
87	143	1	1
104	181	1	1
101	182	1	1
50	152	1	1
153	173	1	1
90	141	1	1
79	121	1	1
123	142	1	1
128	152	1	1
50	153	1	1
75	150	1	1
76	97	1	1
79	137	1	1
79	73	1	1
86	104	1	1
90	104	1	1
86	103	1	1
47	162	1	1
110	174	1	1
99	134	1	1
104	147	1	1
75	172	1	1
170	146	1	1
93	141	1	1
98	165	1	1
106	141	1	1
150	170	1	1
112	150	1	1
106	124	1	1
86	160	1	1
115	116	1	1
85	187	1	1
55	156	1	1
92	179	1	1
191	141	1	1
95	131	1	1
160	176	1	1
74	81	1	1
72	170	1	1
137	162	1	1
102	169	1	1
82	184	1	1
91	176	1	1
175	171	1	1
136	175	1	1
79	70	1	1
136	172	1	1
72	97	1	1
86	142	1	1
60	158	1	1
77	136	1	1
97	173	1	1
70	141	1	1
108	168	1	1
74	68	1	1
98	186	1	1
84	83	1	1
103	157	1	1
135	175	1	1
82	124	1	1
99	118	1	1
136	146	1	1
95	107	1	1
97	162	1	1
101	165	1	1
108	168	1	1
46	162	1	1
78	174	1	1
111	160	1	1
54	168	1	1
75	120	1	1
158	181	1	1
79	109	1	1
143	154	1	1
105	158	1	1
47	172	1	1
100	112	1	1
93	131	1	1
112	131	1	1
76	168	1	1
77	84	1	1
121	186	1	1
146	171	1	1
51	153	1	1
67	155	1	1
91	183	1	1
93	110	1	1
73	167	1	1
156	143	1	1
130	179	1	1
86	80	1	1
108	165	1	1
104	106	1	1
83	165	1	1
96	111	1	1
76	163	1	1
90	172	1	1
108	165	1	1
73	149	1	1
118	190	1	1
42	166	1	1
161	171	1	1
83	166	1	1
76	154	1	1
71	148	1	1
168	155	1	1
93	96	1	1
92	168	1	1
171	150	1	1
132	182	1	1
112	148	1	1
91	99	1	1
154	152	1	1
134	170	1	1
175	153	1	1
168	173	1	1
115	190	1	1
83	130	1	1
70	129	1	1
120	183	1	1
128	153	1	1
110	115	1	1
125	160	1	1
87	102	1	1
93	150	1	1
86	63	1	1
93	108	1	1
80	62	1	1
189	147	1	1
102	111	1	1
120	179	1	1
66	130	1	1
128	184	1	1
64	153	1	1
100	136	1	1
199	143	1	1
139	156	1	1
89	86	1	1
110	105	1	1
116	146	1	1
194	162	1	1
117	180	1	1
93	140	1	1
155	160	1	1
114	173	1	1
63	160	1	1
63	134	1	1
122	149	1	1
43	158	1	1
102	173	1	1
80	134	1	1
95	145	1	1
89	155	1	1
111	186	1	1
88	118	1	1
87	114	1	1
164	149	1	1
73	99	1	1
87	106	1	1
98	171	1	1
79	185	1	1
139	170	1	1
103	144	1	1
60	172	1	1
104	119	1	1
57	160	1	1
61	133	1	1
64	156	1	1
79	117	1	1
83	76	1	1
91	135	1	1
83	95	1	1
160	170	1	1
43	158	1	1
51	165	1	1
156	150	1	1
120	186	1	1
68	153	1	1
91	102	1	1
70	144	1	1
97	151	1	1
86	183	1	1
63	160	1	1
109	158	1	1
87	133	1	1
191	147	1	1
156	160	1	1
112	174	1	1
100	179	1	1
88	114	1	1
145	177	1	1
79	123	1	1
116	190	1	1
113	113	1	1
82	183	1	1
197	147	1	1
77	179	1	1
82	127	1	1
184	153	1	1
97	173	1	1
139	170	1	1
148	147	1	1
105	125	1	1
149	161	1	1
80	161	1	1
175	144	1	1
76	145	1	1
86	148	1	1
85	155	1	1
70	154	1	1
180	168	1	1
95	114	1	1
78	124	1	1
67	176	1	1
53	156	1	1
165	151	1	1
150	153	1	1
139	185	1	1
70	155	1	1
108	112	1	1
143	186	1	1
91	117	1	1
193	156	1	1
155	157	1	1
166	148	1	1
132	177	1	1
199	152	1	1
116	171	1	1
65	168	1	1
40	157	1	1
95	125	1	1
80	154	1	1
71	149	1	1
131	165	1	1
73	71	1	1
177	162	1	1
110	146	1	1
84	141	1	1
120	155	1	1
94	137	1	1
81	69	1	1
83	110	1	1
164	173	1	1
145	154	1	1
41	158	1	1
62	165	1	1
78	115	1	1
179	167	1	1
49	157	1	1
81	110	1	1
96	142	1	1
96	134	1	1
174	156	1	1
102	187	1	1
43	171	1	1
55	171	1	1
120	185	1	1
76	82	1	1
73	112	1	1
95	174	1	1
129	175	1	1
151	176	1	1
90	168	1	1
128	145	1	1
40	166	1	1
154	165	1	1
134	170	1	1
116	187	1	1
146	175	1	1
110	165	1	1
145	155	1	1
78	114	1	1
43	153	1	1
109	114	1	1
93	129	1	1
99	133	1	1
93	169	1	1
124	186	1	1
136	149	1	1
42	153	1	1
124	146	1	1
73	138	1	1
82	81	1	1
86	122	1	1
139	185	1	1
151	181	1	1
179	167	1	1
76	176	1	1
43	164	1	1
69	128	1	1
65	135	1	1
173	146	1	1
93	85	1	1
101	149	1	1
64	133	1	1
188	155	1	1
131	177	1	1
68	89	1	1
106	184	1	1
107	152	1	1
84	180	1	1
163	164	1	1
95	153	1	1
147	177	1	1
180	169	1	1
98	179	1	1
78	80	1	1
122	161	1	1
130	173	1	1
79	150	1	1
66	121	1	1
80	172	1	1
71	167	1	1
76	173	1	1
181	143	1	1
85	172	1	1
78	91	1	1
77	180	1	1
88	94	1	1
70	65	1	1
52	157	1	1
113	169	1	1
114	134	1	1
111	149	1	1
183	153	1	1
125	178	1	1
172	159	1	1
149	149	1	1
92	142	1	1
84	163	1	1
61	141	1	1
85	152	1	1
96	163	1	1
85	114	1	1
95	140	1	1
72	93	1	1
138	173	1	1
89	77	1	1
42	153	1	1
147	166	1	1
123	185	1	1
132	170	1	1
114	167	1	1
139	157	1	1
77	181	1	1
124	147	1	1
136	170	1	1
71	79	1	1
156	150	1	1
92	179	1	1
105	132	1	1
92	93	1	1
133	175	1	1
159	164	1	1
79	181	1	1
137	181	1	1
79	165	1	1
114	164	1	1
88	186	1	1
84	172	1	1
66	143	1	1
172	168	1	1
190	139	1	1
77	67	1	1
49	165	1	1
138	171	1	1
90	156	1	1
137	146	1	1
178	162	1	1
98	106	1	1
115	156	1	1
91	92	1	1
87	108	1	1
104	190	1	1
120	160	1	1
147	150	1	1
95	111	1	1
126	175	1	1
95	177	1	1
153	168	1	1
84	123	1	1
115	186	1	1
104	121	1	1
110	138	1	1
115	190	1	1
85	117	1	1
57	171	1	1
96	101	1	1
93	87	1	1
163	145	1	1
53	151	1	1
112	186	1	1
112	190	1	1
84	84	1	1
89	70	1	1
121	162	1	1
74	115	1	1
74	106	1	1
113	107	1	1
63	134	1	1
67	144	1	1
103	115	1	1
104	135	1	1
198	149	1	1
90	66	1	1
172	160	1	1
185	152	1	1
71	63	1	1
162	164	1	1
174	157	1	1
63	157	1	1
77	112	1	1
98	150	1	1
145	151	1	1
181	145	1	1
81	151	1	1
79	138	1	1
92	133	1	1
168	169	1	1
108	150	1	1
163	155	1	1
72	121	1	1
98	135	1	1
63	162	1	1
80	179	1	1
93	180	1	1
106	156	1	1
124	162	1	1
119	153	1	1
171	164	1	1
87	112	1	1
135	160	1	1
84	146	1	1
82	96	1	1
102	158	1	1
85	126	1	1
99	99	1	1
112	156	1	1
123	163	1	1
180	153	1	1
117	168	1	1
49	165	1	1
166	159	1	1
80	62	1	1
92	111	1	1
68	107	1	1
101	135	1	1
77	121	1	1
63	145	1	1
73	66	1	1
143	155	1	1
79	156	1	1
152	155	1	1
155	154	1	1
173	148	1	1
107	154	1	1
106	188	1	1
115	114	1	1
90	183	1	1
150	152	1	1
99	110	1	1
94	151	1	1
73	81	1	1
170	161	1	1
114	167	1	1
135	160	1	1
105	163	1	1
133	167	1	1
84	99	1	1
163	153	1	1
74	63	1	1
113	119	1	1
67	171	1	1
87	102	1	1
90	66	1	1
61	132	1	1
86	61	1	1
112	167	1	1
114	179	1	1
143	182	1	1
106	140	1	1
108	116	1	1
50	160	1	1
87	139	1	1
84	158	1	1
166	145	1	1
99	144	1	1
111	125	1	1
90	156	1	1
120	159	1	1
112	170	1	1
41	151	1	1
93	177	1	1
159	149	1	1
80	79	1	1
101	170	1	1
56	151	1	1
76	133	1	1
125	188	1	1
113	177	1	1
75	125	1	1
166	149	1	1
86	161	1	1
105	124	1	1
92	117	1	1
86	110	1	1
72	139	1	1
80	136	1	1
69	145	1	1
152	150	1	1
159	165	1	1
101	113	1	1
112	125	1	1
114	138	1	1
81	155	1	1
70	91	1	1
70	115	1	1
145	162	1	1
70	135	1	1
75	95	1	1
115	112	1	1
186	153	1	1
81	66	1	1
74	91	1	1
197	138	1	1
90	83	1	1
92	94	1	1
172	168	1	1
70	150	1	1
67	137	1	1
79	97	1	1
92	138	1	1
101	110	1	1
64	128	1	1
141	161	1	1
109	113	1	1
141	181	1	1
121	159	1	1
103	106	1	1
76	164	1	1
45	149	1	1
195	136	1	1
114	111	1	1
75	161	1	1
70	81	1	1
85	174	1	1
87	170	1	1
106	133	1	1
93	125	1	1
169	154	1	1
94	126	1	1
82	118	1	1
177	150	1	1
51	161	1	1
114	158	1	1
99	176	1	1
91	89	1	1
97	131	1	1
82	171	1	1
79	107	1	1
64	159	1	1
54	160	1	1
100	133	1	1
76	163	1	1
161	164	1	1
100	139	1	1
97	169	1	1
97	179	1	1
78	71	1	1
85	180	1	1
73	145	1	1
59	173	1	1
182	144	1	1
113	130	1	1
107	168	1	1
143	177	1	1
160	159	1	1
168	154	1	1
93	102	1	1
60	145	1	1
69	155	1	1
113	183	1	1
118	178	1	1
92	151	1	1
58	152	1	1
73	96	1	1
40	158	1	1
111	115	1	1
